date,Power,building_id
2024-01-05 10:00:00,389.5,Walailak_University
2024-01-05 10:15:00,384.5,Walailak_University
2024-01-05 10:30:00,398.5,Walailak_University
2024-01-05 10:45:00,360,Walailak_University
2024-01-05 11:00:00,370,Walailak_University
2024-01-05 11:15:00,374,Walailak_University
2024-01-05 11:30:00,310,Walailak_University
2024-01-05 11:45:00,306.5,Walailak_University
2024-01-05 12:00:00,393,Walailak_University
2024-01-05 12:15:00,304.5,Walailak_University
2024-01-05 12:30:00,325,Walailak_University
2024-01-05 12:45:00,392.5,Walailak_University
2024-01-05 13:00:00,365,Walailak_University
2024-01-05 13:15:00,371,Walailak_University
2024-01-05 13:30:00,408.5,Walailak_University
2024-01-05 13:45:00,408,Walailak_University
2024-01-05 14:00:00,426,Walailak_University
2024-01-05 14:15:00,463,Walailak_University
2024-01-05 14:30:00,439,Walailak_University
2024-01-05 14:45:00,546.5,Walailak_University
2024-01-05 15:00:00,481,Walailak_University
2024-01-05 15:15:00,525,Walailak_University
2024-01-05 15:30:00,530,Walailak_University
2024-01-05 15:45:00,471.5,Walailak_University
2024-01-05 16:00:00,471.5,Walailak_University
2024-01-05 16:15:00,396,Walailak_University
2024-01-05 16:30:00,403.5,Walailak_University
2024-01-05 16:45:00,408.5,Walailak_University
2024-01-05 17:00:00,358.5,Walailak_University
2024-01-05 17:15:00,182.5,Walailak_University
2024-01-05 17:30:00,186.5,Walailak_University
2024-01-05 17:45:00,186,Walailak_University
2024-01-05 18:00:00,167.5,Walailak_University
2024-01-05 18:15:00,168,Walailak_University
2024-01-05 18:30:00,160,Walailak_University
2024-01-05 18:45:00,177.5,Walailak_University
2024-01-05 19:00:00,245,Walailak_University
2024-01-05 19:15:00,311,Walailak_University
2024-01-05 19:30:00,321.5,Walailak_University
2024-01-05 19:45:00,279,Walailak_University
2024-01-05 20:00:00,238.5,Walailak_University
2024-01-05 20:15:00,279.5,Walailak_University
2024-01-05 20:30:00,240,Walailak_University
2024-01-05 20:45:00,255,Walailak_University
2024-01-05 21:00:00,189.5,Walailak_University
2024-01-05 21:15:00,205.5,Walailak_University
2024-01-05 21:30:00,139,Walailak_University
2024-01-05 21:45:00,125,Walailak_University
2024-01-05 22:00:00,113.5,Walailak_University
2024-01-05 22:15:00,108.5,Walailak_University
2024-01-05 22:30:00,97,Walailak_University
2024-01-05 22:45:00,90,Walailak_University
2024-01-05 23:00:00,93.5,Walailak_University
2024-01-05 23:15:00,90.5,Walailak_University
2024-01-05 23:30:00,91.5,Walailak_University
2024-01-05 23:45:00,90.5,Walailak_University
2024-01-06 00:00:00,91,Walailak_University
2024-01-06 00:15:00,89,Walailak_University
2024-01-06 00:30:00,88.5,Walailak_University
2024-01-06 00:45:00,89.5,Walailak_University
2024-01-06 01:00:00,88,Walailak_University
2024-01-06 01:15:00,88.5,Walailak_University
2024-01-06 01:30:00,85,Walailak_University
2024-01-06 01:45:00,84.5,Walailak_University
2024-01-06 02:00:00,84.5,Walailak_University
2024-01-06 02:15:00,86.5,Walailak_University
2024-01-06 02:30:00,85.5,Walailak_University
2024-01-06 02:45:00,81.5,Walailak_University
2024-01-06 03:00:00,83,Walailak_University
2024-01-06 03:15:00,85.5,Walailak_University
2024-01-06 03:30:00,86,Walailak_University
2024-01-06 03:45:00,82,Walailak_University
2024-01-06 04:00:00,84.5,Walailak_University
2024-01-06 04:15:00,84,Walailak_University
2024-01-06 04:30:00,85,Walailak_University
2024-01-06 04:45:00,85,Walailak_University
2024-01-06 05:00:00,90.5,Walailak_University
2024-01-06 05:15:00,90.5,Walailak_University
2024-01-06 05:30:00,90,Walailak_University
2024-01-06 05:45:00,92,Walailak_University
2024-01-06 06:00:00,98.5,Walailak_University
2024-01-06 06:15:00,97.5,Walailak_University
2024-01-06 06:30:00,94.5,Walailak_University
2024-01-06 06:45:00,89,Walailak_University
2024-01-06 07:00:00,93,Walailak_University
2024-01-06 07:15:00,89.5,Walailak_University
2024-01-06 07:30:00,83,Walailak_University
2024-01-06 07:45:00,76.28,Walailak_University
2024-01-06 08:00:00,66.22,Walailak_University
2024-01-06 08:15:00,60,Walailak_University
2024-01-06 08:30:00,45.56,Walailak_University
2024-01-06 08:45:00,26.72,Walailak_University
2024-01-06 09:00:00,15,Walailak_University
2024-01-06 09:15:00,21.22,Walailak_University
2024-01-06 09:30:00,21.75,Walailak_University
2024-01-06 09:45:00,6.78,Walailak_University
2024-01-06 10:00:00,15.31,Walailak_University
2024-01-06 10:15:00,22.72,Walailak_University
2024-01-06 10:30:00,55.81,Walailak_University
2024-01-06 10:45:00,25.75,Walailak_University
2024-01-06 11:00:00,40.47,Walailak_University
2024-01-06 11:15:00,56.69,Walailak_University
2024-01-06 11:30:00,24.72,Walailak_University
2024-01-06 11:45:00,33.38,Walailak_University
2024-01-06 12:00:00,29.16,Walailak_University
2024-01-06 12:15:00,26.34,Walailak_University
2024-01-06 12:30:00,39.25,Walailak_University
2024-01-06 12:45:00,33.13,Walailak_University
2024-01-06 13:00:00,90.97,Walailak_University
